event_id,sm,warp,regext_time_ns,regext_pc,regext_op,regext_line,prev_time_ns,prev_pc,prev_op,prev_line,next_time_ns,next_pc,next_op,next_line,next_has_is_used
257,1,4,433109625,0x800001b4,REGEXT,"SM 1 warp 4 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @433109625ns,1 [trace decode.cpp:72]",433109615,0x8000018c,VADD_VV,"SM 1 warp 4 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000106 00000106 00000106 00000106 00000106 00000106 00000106 00000106 00000106 00000106 00000106 00000106 00000106 00000106 00000106 00000106 00000107 00000107 00000107 00000107 00000107 00000107 00000107 00000107 00000107 00000107 00000107 00000107 00000107 00000107 00000107 00000107}; s1=0 s2=5 s3=6 @433109615ns,1 [trace regfile.cpp:109]",433109635,0x800001b8,VMV_V_X,"SM 1 warp 4 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @433109635ns,1 [trace decode.cpp:157]",1
259,1,1,433109635,0x800001b4,REGEXT,"SM 1 warp 1 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @433109635ns,1 [trace decode.cpp:72]",433109625,0x8000018c,VADD_VV,"SM 1 warp 1 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000100 00000100 00000100 00000100 00000100 00000100 00000100 00000100 00000100 00000100 00000100 00000100 00000100 00000100 00000100 00000100 00000101 00000101 00000101 00000101 00000101 00000101 00000101 00000101 00000101 00000101 00000101 00000101 00000101 00000101 00000101 00000101}; s1=0 s2=5 s3=6 @433109625ns,1 [trace regfile.cpp:109]",433109645,0x800001b8,VMV_V_X,"SM 1 warp 1 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @433109645ns,1 [trace decode.cpp:157]",1
260,1,6,433109715,0x800001b4,REGEXT,"SM 1 warp 6 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @433109715ns,1 [trace decode.cpp:72]",433109705,0x8000018c,VADD_VV,"SM 1 warp 6 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000010a 0000010a 0000010a 0000010a 0000010a 0000010a 0000010a 0000010a 0000010a 0000010a 0000010a 0000010a 0000010a 0000010a 0000010a 0000010a 0000010b 0000010b 0000010b 0000010b 0000010b 0000010b 0000010b 0000010b 0000010b 0000010b 0000010b 0000010b 0000010b 0000010b 0000010b 0000010b}; s1=0 s2=5 s3=6 @433109705ns,1 [trace regfile.cpp:109]",433109725,0x800001b8,VMV_V_X,"SM 1 warp 6 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @433109725ns,1 [trace decode.cpp:157]",1
261,1,5,433109725,0x800001b4,REGEXT,"SM 1 warp 5 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @433109725ns,1 [trace decode.cpp:72]",433109715,0x8000018c,VADD_VV,"SM 1 warp 5 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000108 00000108 00000108 00000108 00000108 00000108 00000108 00000108 00000108 00000108 00000108 00000108 00000108 00000108 00000108 00000108 00000109 00000109 00000109 00000109 00000109 00000109 00000109 00000109 00000109 00000109 00000109 00000109 00000109 00000109 00000109 00000109}; s1=0 s2=5 s3=6 @433109715ns,1 [trace regfile.cpp:109]",433109735,0x800001b8,VMV_V_X,"SM 1 warp 5 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @433109735ns,1 [trace decode.cpp:157]",1
262,1,2,433109735,0x800001b4,REGEXT,"SM 1 warp 2 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @433109735ns,1 [trace decode.cpp:72]",433109725,0x8000018c,VADD_VV,"SM 1 warp 2 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000102 00000102 00000102 00000102 00000102 00000102 00000102 00000102 00000102 00000102 00000102 00000102 00000102 00000102 00000102 00000102 00000103 00000103 00000103 00000103 00000103 00000103 00000103 00000103 00000103 00000103 00000103 00000103 00000103 00000103 00000103 00000103}; s1=0 s2=5 s3=6 @433109725ns,1 [trace regfile.cpp:109]",433109745,0x800001b8,VMV_V_X,"SM 1 warp 2 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @433109745ns,1 [trace decode.cpp:157]",1
263,1,3,433109745,0x800001b4,REGEXT,"SM 1 warp 3 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @433109745ns,1 [trace decode.cpp:72]",433109735,0x8000018c,VADD_VV,"SM 1 warp 3 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000104 00000104 00000104 00000104 00000104 00000104 00000104 00000104 00000104 00000104 00000104 00000104 00000104 00000104 00000104 00000104 00000105 00000105 00000105 00000105 00000105 00000105 00000105 00000105 00000105 00000105 00000105 00000105 00000105 00000105 00000105 00000105}; s1=0 s2=5 s3=6 @433109735ns,1 [trace regfile.cpp:109]",433109755,0x800001b8,VMV_V_X,"SM 1 warp 3 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @433109755ns,1 [trace decode.cpp:157]",1
264,1,7,433109765,0x800001b4,REGEXT,"SM 1 warp 7 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @433109765ns,1 [trace decode.cpp:72]",433109755,0x8000018c,VADD_VV,"SM 1 warp 7 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000010c 0000010c 0000010c 0000010c 0000010c 0000010c 0000010c 0000010c 0000010c 0000010c 0000010c 0000010c 0000010c 0000010c 0000010c 0000010c 0000010d 0000010d 0000010d 0000010d 0000010d 0000010d 0000010d 0000010d 0000010d 0000010d 0000010d 0000010d 0000010d 0000010d 0000010d 0000010d}; s1=0 s2=5 s3=6 @433109755ns,1 [trace regfile.cpp:109]",433109775,0x800001b8,VMV_V_X,"SM 1 warp 7 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @433109775ns,1 [trace decode.cpp:157]",1
267,1,7,461362975,0x800001b4,REGEXT,"SM 1 warp 7 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @461362975ns,1 [trace decode.cpp:72]",461362965,0x8000018c,VADD_VV,"SM 1 warp 7 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000011c 0000011c 0000011c 0000011c 0000011c 0000011c 0000011c 0000011c 0000011c 0000011c 0000011c 0000011c 0000011c 0000011c 0000011c 0000011c 0000011d 0000011d 0000011d 0000011d 0000011d 0000011d 0000011d 0000011d 0000011d 0000011d 0000011d 0000011d 0000011d 0000011d 0000011d 0000011d}; s1=0 s2=5 s3=6 @461362965ns,1 [trace regfile.cpp:109]",461362985,0x800001b8,VMV_V_X,"SM 1 warp 7 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @461362985ns,1 [trace decode.cpp:157]",1
269,1,3,461362995,0x800001b4,REGEXT,"SM 1 warp 3 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @461362995ns,1 [trace decode.cpp:72]",461362985,0x8000018c,VADD_VV,"SM 1 warp 3 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000114 00000114 00000114 00000114 00000114 00000114 00000114 00000114 00000114 00000114 00000114 00000114 00000114 00000114 00000114 00000114 00000115 00000115 00000115 00000115 00000115 00000115 00000115 00000115 00000115 00000115 00000115 00000115 00000115 00000115 00000115 00000115}; s1=0 s2=5 s3=6 @461362985ns,1 [trace regfile.cpp:109]",461363005,0x800001b8,VMV_V_X,"SM 1 warp 3 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @461363005ns,1 [trace decode.cpp:157]",1
271,1,0,461363005,0x800001b4,REGEXT,"SM 1 warp 0 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @461363005ns,1 [trace decode.cpp:72]",461362995,0x8000018c,VADD_VV,"SM 1 warp 0 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000011e 0000011e 0000011e 0000011e 0000011e 0000011e 0000011e 0000011e 0000011e 0000011e 0000011e 0000011e 0000011e 0000011e 0000011e 0000011e 0000011f 0000011f 0000011f 0000011f 0000011f 0000011f 0000011f 0000011f 0000011f 0000011f 0000011f 0000011f 0000011f 0000011f 0000011f 0000011f}; s1=0 s2=5 s3=6 @461362995ns,1 [trace regfile.cpp:109]",461363015,0x800001b8,VMV_V_X,"SM 1 warp 0 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @461363015ns,1 [trace decode.cpp:157]",1
272,1,5,461363085,0x800001b4,REGEXT,"SM 1 warp 5 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @461363085ns,1 [trace decode.cpp:72]",461363075,0x8000018c,VADD_VV,"SM 1 warp 5 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000118 00000118 00000118 00000118 00000118 00000118 00000118 00000118 00000118 00000118 00000118 00000118 00000118 00000118 00000118 00000118 00000119 00000119 00000119 00000119 00000119 00000119 00000119 00000119 00000119 00000119 00000119 00000119 00000119 00000119 00000119 00000119}; s1=0 s2=5 s3=6 @461363075ns,1 [trace regfile.cpp:109]",461363095,0x800001b8,VMV_V_X,"SM 1 warp 5 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @461363095ns,1 [trace decode.cpp:157]",1
273,1,4,461363095,0x800001b4,REGEXT,"SM 1 warp 4 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @461363095ns,1 [trace decode.cpp:72]",461363085,0x8000018c,VADD_VV,"SM 1 warp 4 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000116 00000116 00000116 00000116 00000116 00000116 00000116 00000116 00000116 00000116 00000116 00000116 00000116 00000116 00000116 00000116 00000117 00000117 00000117 00000117 00000117 00000117 00000117 00000117 00000117 00000117 00000117 00000117 00000117 00000117 00000117 00000117}; s1=0 s2=5 s3=6 @461363085ns,1 [trace regfile.cpp:109]",461363105,0x800001b8,VMV_V_X,"SM 1 warp 4 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @461363105ns,1 [trace decode.cpp:157]",1
274,1,1,461363105,0x800001b4,REGEXT,"SM 1 warp 1 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @461363105ns,1 [trace decode.cpp:72]",461363095,0x8000018c,VADD_VV,"SM 1 warp 1 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000110 00000110 00000110 00000110 00000110 00000110 00000110 00000110 00000110 00000110 00000110 00000110 00000110 00000110 00000110 00000110 00000111 00000111 00000111 00000111 00000111 00000111 00000111 00000111 00000111 00000111 00000111 00000111 00000111 00000111 00000111 00000111}; s1=0 s2=5 s3=6 @461363095ns,1 [trace regfile.cpp:109]",461363115,0x800001b8,VMV_V_X,"SM 1 warp 1 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @461363115ns,1 [trace decode.cpp:157]",1
275,1,2,461363115,0x800001b4,REGEXT,"SM 1 warp 2 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @461363115ns,1 [trace decode.cpp:72]",461363105,0x8000018c,VADD_VV,"SM 1 warp 2 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000112 00000112 00000112 00000112 00000112 00000112 00000112 00000112 00000112 00000112 00000112 00000112 00000112 00000112 00000112 00000112 00000113 00000113 00000113 00000113 00000113 00000113 00000113 00000113 00000113 00000113 00000113 00000113 00000113 00000113 00000113 00000113}; s1=0 s2=5 s3=6 @461363105ns,1 [trace regfile.cpp:109]",461363125,0x800001b8,VMV_V_X,"SM 1 warp 2 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @461363125ns,1 [trace decode.cpp:157]",1
276,1,6,461363135,0x800001b4,REGEXT,"SM 1 warp 6 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @461363135ns,1 [trace decode.cpp:72]",461363125,0x8000018c,VADD_VV,"SM 1 warp 6 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000011a 0000011a 0000011a 0000011a 0000011a 0000011a 0000011a 0000011a 0000011a 0000011a 0000011a 0000011a 0000011a 0000011a 0000011a 0000011a 0000011b 0000011b 0000011b 0000011b 0000011b 0000011b 0000011b 0000011b 0000011b 0000011b 0000011b 0000011b 0000011b 0000011b 0000011b 0000011b}; s1=0 s2=5 s3=6 @461363125ns,1 [trace regfile.cpp:109]",461363145,0x800001b8,VMV_V_X,"SM 1 warp 6 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @461363145ns,1 [trace decode.cpp:157]",1
279,1,0,488169925,0x800001b4,REGEXT,"SM 1 warp 0 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @488169925ns,1 [trace decode.cpp:72]",488169915,0x8000018c,VADD_VV,"SM 1 warp 0 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000012e 0000012e 0000012e 0000012e 0000012e 0000012e 0000012e 0000012e 0000012e 0000012e 0000012e 0000012e 0000012e 0000012e 0000012e 0000012e 0000012f 0000012f 0000012f 0000012f 0000012f 0000012f 0000012f 0000012f 0000012f 0000012f 0000012f 0000012f 0000012f 0000012f 0000012f 0000012f}; s1=0 s2=5 s3=6 @488169915ns,1 [trace regfile.cpp:109]",488169935,0x800001b8,VMV_V_X,"SM 1 warp 0 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @488169935ns,1 [trace decode.cpp:157]",1
281,1,4,488169945,0x800001b4,REGEXT,"SM 1 warp 4 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @488169945ns,1 [trace decode.cpp:72]",488169935,0x8000018c,VADD_VV,"SM 1 warp 4 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000126 00000126 00000126 00000126 00000126 00000126 00000126 00000126 00000126 00000126 00000126 00000126 00000126 00000126 00000126 00000126 00000127 00000127 00000127 00000127 00000127 00000127 00000127 00000127 00000127 00000127 00000127 00000127 00000127 00000127 00000127 00000127}; s1=0 s2=5 s3=6 @488169935ns,1 [trace regfile.cpp:109]",488169955,0x800001b8,VMV_V_X,"SM 1 warp 4 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @488169955ns,1 [trace decode.cpp:157]",1
283,1,1,488169955,0x800001b4,REGEXT,"SM 1 warp 1 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @488169955ns,1 [trace decode.cpp:72]",488169945,0x8000018c,VADD_VV,"SM 1 warp 1 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000120 00000120 00000120 00000120 00000120 00000120 00000120 00000120 00000120 00000120 00000120 00000120 00000120 00000120 00000120 00000120 00000121 00000121 00000121 00000121 00000121 00000121 00000121 00000121 00000121 00000121 00000121 00000121 00000121 00000121 00000121 00000121}; s1=0 s2=5 s3=6 @488169945ns,1 [trace regfile.cpp:109]",488169965,0x800001b8,VMV_V_X,"SM 1 warp 1 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @488169965ns,1 [trace decode.cpp:157]",1
284,1,6,488170035,0x800001b4,REGEXT,"SM 1 warp 6 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @488170035ns,1 [trace decode.cpp:72]",488170025,0x8000018c,VADD_VV,"SM 1 warp 6 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000012a 0000012a 0000012a 0000012a 0000012a 0000012a 0000012a 0000012a 0000012a 0000012a 0000012a 0000012a 0000012a 0000012a 0000012a 0000012a 0000012b 0000012b 0000012b 0000012b 0000012b 0000012b 0000012b 0000012b 0000012b 0000012b 0000012b 0000012b 0000012b 0000012b 0000012b 0000012b}; s1=0 s2=5 s3=6 @488170025ns,1 [trace regfile.cpp:109]",488170045,0x800001b8,VMV_V_X,"SM 1 warp 6 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @488170045ns,1 [trace decode.cpp:157]",1
285,1,5,488170045,0x800001b4,REGEXT,"SM 1 warp 5 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @488170045ns,1 [trace decode.cpp:72]",488170035,0x8000018c,VADD_VV,"SM 1 warp 5 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000128 00000128 00000128 00000128 00000128 00000128 00000128 00000128 00000128 00000128 00000128 00000128 00000128 00000128 00000128 00000128 00000129 00000129 00000129 00000129 00000129 00000129 00000129 00000129 00000129 00000129 00000129 00000129 00000129 00000129 00000129 00000129}; s1=0 s2=5 s3=6 @488170035ns,1 [trace regfile.cpp:109]",488170055,0x800001b8,VMV_V_X,"SM 1 warp 5 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @488170055ns,1 [trace decode.cpp:157]",1
286,1,2,488170055,0x800001b4,REGEXT,"SM 1 warp 2 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @488170055ns,1 [trace decode.cpp:72]",488170045,0x8000018c,VADD_VV,"SM 1 warp 2 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000122 00000122 00000122 00000122 00000122 00000122 00000122 00000122 00000122 00000122 00000122 00000122 00000122 00000122 00000122 00000122 00000123 00000123 00000123 00000123 00000123 00000123 00000123 00000123 00000123 00000123 00000123 00000123 00000123 00000123 00000123 00000123}; s1=0 s2=5 s3=6 @488170045ns,1 [trace regfile.cpp:109]",488170065,0x800001b8,VMV_V_X,"SM 1 warp 2 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @488170065ns,1 [trace decode.cpp:157]",1
287,1,3,488170065,0x800001b4,REGEXT,"SM 1 warp 3 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @488170065ns,1 [trace decode.cpp:72]",488170055,0x8000018c,VADD_VV,"SM 1 warp 3 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000124 00000124 00000124 00000124 00000124 00000124 00000124 00000124 00000124 00000124 00000124 00000124 00000124 00000124 00000124 00000124 00000125 00000125 00000125 00000125 00000125 00000125 00000125 00000125 00000125 00000125 00000125 00000125 00000125 00000125 00000125 00000125}; s1=0 s2=5 s3=6 @488170055ns,1 [trace regfile.cpp:109]",488170075,0x800001b8,VMV_V_X,"SM 1 warp 3 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @488170075ns,1 [trace decode.cpp:157]",1
288,1,7,488170085,0x800001b4,REGEXT,"SM 1 warp 7 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @488170085ns,1 [trace decode.cpp:72]",488170075,0x8000018c,VADD_VV,"SM 1 warp 7 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000012c 0000012c 0000012c 0000012c 0000012c 0000012c 0000012c 0000012c 0000012c 0000012c 0000012c 0000012c 0000012c 0000012c 0000012c 0000012c 0000012d 0000012d 0000012d 0000012d 0000012d 0000012d 0000012d 0000012d 0000012d 0000012d 0000012d 0000012d 0000012d 0000012d 0000012d 0000012d}; s1=0 s2=5 s3=6 @488170075ns,1 [trace regfile.cpp:109]",488170095,0x800001b8,VMV_V_X,"SM 1 warp 7 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @488170095ns,1 [trace decode.cpp:157]",1
291,1,0,515115535,0x800001b4,REGEXT,"SM 1 warp 0 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @515115535ns,1 [trace decode.cpp:72]",515115525,0x8000018c,VADD_VV,"SM 1 warp 0 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000013e 0000013e 0000013e 0000013e 0000013e 0000013e 0000013e 0000013e 0000013e 0000013e 0000013e 0000013e 0000013e 0000013e 0000013e 0000013e 0000013f 0000013f 0000013f 0000013f 0000013f 0000013f 0000013f 0000013f 0000013f 0000013f 0000013f 0000013f 0000013f 0000013f 0000013f 0000013f}; s1=0 s2=5 s3=6 @515115525ns,1 [trace regfile.cpp:109]",515115545,0x800001b8,VMV_V_X,"SM 1 warp 0 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @515115545ns,1 [trace decode.cpp:157]",1
293,1,4,515115555,0x800001b4,REGEXT,"SM 1 warp 4 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @515115555ns,1 [trace decode.cpp:72]",515115545,0x8000018c,VADD_VV,"SM 1 warp 4 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000136 00000136 00000136 00000136 00000136 00000136 00000136 00000136 00000136 00000136 00000136 00000136 00000136 00000136 00000136 00000136 00000137 00000137 00000137 00000137 00000137 00000137 00000137 00000137 00000137 00000137 00000137 00000137 00000137 00000137 00000137 00000137}; s1=0 s2=5 s3=6 @515115545ns,1 [trace regfile.cpp:109]",515115565,0x800001b8,VMV_V_X,"SM 1 warp 4 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @515115565ns,1 [trace decode.cpp:157]",1
295,1,1,515115565,0x800001b4,REGEXT,"SM 1 warp 1 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @515115565ns,1 [trace decode.cpp:72]",515115555,0x8000018c,VADD_VV,"SM 1 warp 1 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000130 00000130 00000130 00000130 00000130 00000130 00000130 00000130 00000130 00000130 00000130 00000130 00000130 00000130 00000130 00000130 00000131 00000131 00000131 00000131 00000131 00000131 00000131 00000131 00000131 00000131 00000131 00000131 00000131 00000131 00000131 00000131}; s1=0 s2=5 s3=6 @515115555ns,1 [trace regfile.cpp:109]",515115575,0x800001b8,VMV_V_X,"SM 1 warp 1 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @515115575ns,1 [trace decode.cpp:157]",1
296,1,6,515115645,0x800001b4,REGEXT,"SM 1 warp 6 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @515115645ns,1 [trace decode.cpp:72]",515115635,0x8000018c,VADD_VV,"SM 1 warp 6 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000013a 0000013a 0000013a 0000013a 0000013a 0000013a 0000013a 0000013a 0000013a 0000013a 0000013a 0000013a 0000013a 0000013a 0000013a 0000013a 0000013b 0000013b 0000013b 0000013b 0000013b 0000013b 0000013b 0000013b 0000013b 0000013b 0000013b 0000013b 0000013b 0000013b 0000013b 0000013b}; s1=0 s2=5 s3=6 @515115635ns,1 [trace regfile.cpp:109]",515115655,0x800001b8,VMV_V_X,"SM 1 warp 6 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @515115655ns,1 [trace decode.cpp:157]",1
297,1,5,515115655,0x800001b4,REGEXT,"SM 1 warp 5 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @515115655ns,1 [trace decode.cpp:72]",515115645,0x8000018c,VADD_VV,"SM 1 warp 5 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000138 00000138 00000138 00000138 00000138 00000138 00000138 00000138 00000138 00000138 00000138 00000138 00000138 00000138 00000138 00000138 00000139 00000139 00000139 00000139 00000139 00000139 00000139 00000139 00000139 00000139 00000139 00000139 00000139 00000139 00000139 00000139}; s1=0 s2=5 s3=6 @515115645ns,1 [trace regfile.cpp:109]",515115665,0x800001b8,VMV_V_X,"SM 1 warp 5 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @515115665ns,1 [trace decode.cpp:157]",1
298,1,2,515115665,0x800001b4,REGEXT,"SM 1 warp 2 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @515115665ns,1 [trace decode.cpp:72]",515115655,0x8000018c,VADD_VV,"SM 1 warp 2 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000132 00000132 00000132 00000132 00000132 00000132 00000132 00000132 00000132 00000132 00000132 00000132 00000132 00000132 00000132 00000132 00000133 00000133 00000133 00000133 00000133 00000133 00000133 00000133 00000133 00000133 00000133 00000133 00000133 00000133 00000133 00000133}; s1=0 s2=5 s3=6 @515115655ns,1 [trace regfile.cpp:109]",515115675,0x800001b8,VMV_V_X,"SM 1 warp 2 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @515115675ns,1 [trace decode.cpp:157]",1
