event_id,sm,warp,regext_time_ns,regext_pc,regext_op,regext_line,prev_time_ns,prev_pc,prev_op,prev_line,next_time_ns,next_pc,next_op,next_line,next_has_is_used
1,1,3,10185,0x800000c8,REGEXT,"SM 1 warp 3 0x800000c8            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @10185ns,1 [trace decode.cpp:72]",10185,0x80000098,CSRRW,"SM 1 warp 3 0x80000098             CSRRW_0x305f9073 WB x[000]=0x00000000 @10185ns,1 [trace regfile.cpp:87]",10225,0x8000009c,JALR,"SM 1 warp 3 0x8000009c              JALR_0x000300e7 JUMP=true, jumpTO 0x800000b8 @10225ns,1 [trace exec_salu.cpp:121]",0
2,1,2,10235,0x800000c8,REGEXT,"SM 1 warp 2 0x800000c8            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @10235ns,1 [trace decode.cpp:72]",10235,0x80000098,CSRRW,"SM 1 warp 2 0x80000098             CSRRW_0x305f9073 WB x[000]=0x00000000 @10235ns,1 [trace regfile.cpp:87]",10275,0x8000009c,JALR,"SM 1 warp 2 0x8000009c              JALR_0x000300e7 JUMP=true, jumpTO 0x800000b8 @10275ns,1 [trace exec_salu.cpp:121]",0
5,1,7,13785,0x800000c8,REGEXT,"SM 1 warp 7 0x800000c8            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @13785ns,1 [trace decode.cpp:72]",13785,0x80000098,CSRRW,"SM 1 warp 7 0x80000098             CSRRW_0x305f9073 WB x[000]=0x00000000 @13785ns,1 [trace regfile.cpp:87]",13825,0x8000009c,JALR,"SM 1 warp 7 0x8000009c              JALR_0x000300e7 JUMP=true, jumpTO 0x800000b8 @13825ns,1 [trace exec_salu.cpp:121]",0
7,1,4,13945,0x800000c8,REGEXT,"SM 1 warp 4 0x800000c8            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @13945ns,1 [trace decode.cpp:72]",13945,0x80000098,CSRRW,"SM 1 warp 4 0x80000098             CSRRW_0x305f9073 WB x[000]=0x00000000 @13945ns,1 [trace regfile.cpp:87]",13985,0x8000009c,JALR,"SM 1 warp 4 0x8000009c              JALR_0x000300e7 JUMP=true, jumpTO 0x800000b8 @13985ns,1 [trace exec_salu.cpp:121]",0
9,1,5,15205,0x800000c8,REGEXT,"SM 1 warp 5 0x800000c8            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @15205ns,1 [trace decode.cpp:72]",15205,0x80000098,CSRRW,"SM 1 warp 5 0x80000098             CSRRW_0x305f9073 WB x[000]=0x00000000 @15205ns,1 [trace regfile.cpp:87]",15245,0x8000009c,JALR,"SM 1 warp 5 0x8000009c              JALR_0x000300e7 JUMP=true, jumpTO 0x800000b8 @15245ns,1 [trace exec_salu.cpp:121]",0
11,1,6,15625,0x800000c8,REGEXT,"SM 1 warp 6 0x800000c8            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @15625ns,1 [trace decode.cpp:72]",15625,0x80000098,CSRRW,"SM 1 warp 6 0x80000098             CSRRW_0x305f9073 WB x[000]=0x00000000 @15625ns,1 [trace regfile.cpp:87]",15665,0x8000009c,JALR,"SM 1 warp 6 0x8000009c              JALR_0x000300e7 JUMP=true, jumpTO 0x800000b8 @15665ns,1 [trace exec_salu.cpp:121]",0
13,1,1,15805,0x800000c8,REGEXT,"SM 1 warp 1 0x800000c8            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @15805ns,1 [trace decode.cpp:72]",15805,0x80000098,CSRRW,"SM 1 warp 1 0x80000098             CSRRW_0x305f9073 WB x[000]=0x00000000 @15805ns,1 [trace regfile.cpp:87]",15845,0x8000009c,JALR,"SM 1 warp 1 0x8000009c              JALR_0x000300e7 JUMP=true, jumpTO 0x800000b8 @15845ns,1 [trace exec_salu.cpp:121]",0
15,1,0,15995,0x800000c8,REGEXT,"SM 1 warp 0 0x800000c8            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @15995ns,1 [trace decode.cpp:72]",15995,0x80000098,CSRRW,"SM 1 warp 0 0x80000098             CSRRW_0x305f9073 WB x[000]=0x00000000 @15995ns,1 [trace regfile.cpp:87]",16035,0x8000009c,JALR,"SM 1 warp 0 0x8000009c              JALR_0x000300e7 JUMP=true, jumpTO 0x800000b8 @16035ns,1 [trace exec_salu.cpp:121]",0
17,1,2,16585,0x8000010c,REGEXT,"SM 1 warp 2 0x8000010c            REGEXT_0x0080200b REGEXT(s3,s2,s1,d)=0,0,1,0 @16585ns,1 [trace decode.cpp:72]",16575,0x800000dc,LW,"SM 1 warp 2 0x800000dc                LW_0x01052283 WB x[005]=0x00000200 @16575ns,1 [trace regfile.cpp:87]",16615,0x800000e0,SW,"SM 1 warp 2 0x800000e0                SW_0xfe512c23 mask=FFFFFFFF ADDR 70000414, DATA 200 @16615ns,1 [trace exec_lsu.cpp:183]",0
18,1,3,16765,0x8000010c,REGEXT,"SM 1 warp 3 0x8000010c            REGEXT_0x0080200b REGEXT(s3,s2,s1,d)=0,0,1,0 @16765ns,1 [trace decode.cpp:72]",16755,0x800000dc,LW,"SM 1 warp 3 0x800000dc                LW_0x01052283 WB x[005]=0x00000200 @16755ns,1 [trace regfile.cpp:87]",16795,0x800000e0,SW,"SM 1 warp 3 0x800000e0                SW_0xfe512c23 mask=FFFFFFFF ADDR 70000814, DATA 200 @16795ns,1 [trace exec_lsu.cpp:183]",0
19,1,7,16945,0x8000010c,REGEXT,"SM 1 warp 7 0x8000010c            REGEXT_0x0080200b REGEXT(s3,s2,s1,d)=0,0,1,0 @16945ns,1 [trace decode.cpp:72]",16935,0x800000dc,LW,"SM 1 warp 7 0x800000dc                LW_0x01052283 WB x[005]=0x00000200 @16935ns,1 [trace regfile.cpp:87]",16975,0x800000e0,SW,"SM 1 warp 7 0x800000e0                SW_0xfe512c23 mask=FFFFFFFF ADDR 70001814, DATA 200 @16975ns,1 [trace exec_lsu.cpp:183]",0
20,1,4,17125,0x8000010c,REGEXT,"SM 1 warp 4 0x8000010c            REGEXT_0x0080200b REGEXT(s3,s2,s1,d)=0,0,1,0 @17125ns,1 [trace decode.cpp:72]",17115,0x800000dc,LW,"SM 1 warp 4 0x800000dc                LW_0x01052283 WB x[005]=0x00000200 @17115ns,1 [trace regfile.cpp:87]",17155,0x800000e0,SW,"SM 1 warp 4 0x800000e0                SW_0xfe512c23 mask=FFFFFFFF ADDR 70000c14, DATA 200 @17155ns,1 [trace exec_lsu.cpp:183]",0
21,1,5,21895,0x8000010c,REGEXT,"SM 1 warp 5 0x8000010c            REGEXT_0x0080200b REGEXT(s3,s2,s1,d)=0,0,1,0 @21895ns,1 [trace decode.cpp:72]",21885,0x800000dc,LW,"SM 1 warp 5 0x800000dc                LW_0x01052283 WB x[005]=0x00000200 @21885ns,1 [trace regfile.cpp:87]",21925,0x800000e0,SW,"SM 1 warp 5 0x800000e0                SW_0xfe512c23 mask=FFFFFFFF ADDR 70001014, DATA 200 @21925ns,1 [trace exec_lsu.cpp:183]",0
22,1,6,22075,0x8000010c,REGEXT,"SM 1 warp 6 0x8000010c            REGEXT_0x0080200b REGEXT(s3,s2,s1,d)=0,0,1,0 @22075ns,1 [trace decode.cpp:72]",22065,0x800000dc,LW,"SM 1 warp 6 0x800000dc                LW_0x01052283 WB x[005]=0x00000200 @22065ns,1 [trace regfile.cpp:87]",22105,0x800000e0,SW,"SM 1 warp 6 0x800000e0                SW_0xfe512c23 mask=FFFFFFFF ADDR 70001414, DATA 200 @22105ns,1 [trace exec_lsu.cpp:183]",0
23,1,1,22255,0x8000010c,REGEXT,"SM 1 warp 1 0x8000010c            REGEXT_0x0080200b REGEXT(s3,s2,s1,d)=0,0,1,0 @22255ns,1 [trace decode.cpp:72]",22245,0x800000dc,LW,"SM 1 warp 1 0x800000dc                LW_0x01052283 WB x[005]=0x00000200 @22245ns,1 [trace regfile.cpp:87]",22285,0x800000e0,SW,"SM 1 warp 1 0x800000e0                SW_0xfe512c23 mask=FFFFFFFF ADDR 70000014, DATA 200 @22285ns,1 [trace exec_lsu.cpp:183]",0
24,1,0,22435,0x8000010c,REGEXT,"SM 1 warp 0 0x8000010c            REGEXT_0x0080200b REGEXT(s3,s2,s1,d)=0,0,1,0 @22435ns,1 [trace decode.cpp:72]",22425,0x800000dc,LW,"SM 1 warp 0 0x800000dc                LW_0x01052283 WB x[005]=0x00000200 @22425ns,1 [trace regfile.cpp:87]",22465,0x800000e0,SW,"SM 1 warp 0 0x800000e0                SW_0xfe512c23 mask=FFFFFFFF ADDR 70001c14, DATA 200 @22465ns,1 [trace exec_lsu.cpp:183]",0
25,1,2,23665,0x80000120,REGEXT,"SM 1 warp 2 0x80000120            REGEXT_0x0080200b REGEXT(s3,s2,s1,d)=0,0,1,0 @23665ns,1 [trace decode.cpp:72]",23655,0x800000ec,LW,"SM 1 warp 2 0x800000ec                LW_0x00852283 WB x[005]=0x90200000 @23655ns,1 [trace regfile.cpp:87]",23695,0x800000f0,SW,"SM 1 warp 2 0x800000f0                SW_0xfe512823 mask=FFFFFFFF ADDR 7000040c, DATA 90200000 @23695ns,1 [trace exec_lsu.cpp:183]",0
26,1,3,23845,0x80000120,REGEXT,"SM 1 warp 3 0x80000120            REGEXT_0x0080200b REGEXT(s3,s2,s1,d)=0,0,1,0 @23845ns,1 [trace decode.cpp:72]",23835,0x800000ec,LW,"SM 1 warp 3 0x800000ec                LW_0x00852283 WB x[005]=0x90200000 @23835ns,1 [trace regfile.cpp:87]",23875,0x800000f0,SW,"SM 1 warp 3 0x800000f0                SW_0xfe512823 mask=FFFFFFFF ADDR 7000080c, DATA 90200000 @23875ns,1 [trace exec_lsu.cpp:183]",0
27,1,7,24025,0x80000120,REGEXT,"SM 1 warp 7 0x80000120            REGEXT_0x0080200b REGEXT(s3,s2,s1,d)=0,0,1,0 @24025ns,1 [trace decode.cpp:72]",24015,0x800000ec,LW,"SM 1 warp 7 0x800000ec                LW_0x00852283 WB x[005]=0x90200000 @24015ns,1 [trace regfile.cpp:87]",24055,0x800000f0,SW,"SM 1 warp 7 0x800000f0                SW_0xfe512823 mask=FFFFFFFF ADDR 7000180c, DATA 90200000 @24055ns,1 [trace exec_lsu.cpp:183]",0
28,1,4,24205,0x80000120,REGEXT,"SM 1 warp 4 0x80000120            REGEXT_0x0080200b REGEXT(s3,s2,s1,d)=0,0,1,0 @24205ns,1 [trace decode.cpp:72]",24195,0x800000ec,LW,"SM 1 warp 4 0x800000ec                LW_0x00852283 WB x[005]=0x90200000 @24195ns,1 [trace regfile.cpp:87]",24235,0x800000f0,SW,"SM 1 warp 4 0x800000f0                SW_0xfe512823 mask=FFFFFFFF ADDR 70000c0c, DATA 90200000 @24235ns,1 [trace exec_lsu.cpp:183]",0
29,1,5,28975,0x80000120,REGEXT,"SM 1 warp 5 0x80000120            REGEXT_0x0080200b REGEXT(s3,s2,s1,d)=0,0,1,0 @28975ns,1 [trace decode.cpp:72]",28965,0x800000ec,LW,"SM 1 warp 5 0x800000ec                LW_0x00852283 WB x[005]=0x90200000 @28965ns,1 [trace regfile.cpp:87]",29005,0x800000f0,SW,"SM 1 warp 5 0x800000f0                SW_0xfe512823 mask=FFFFFFFF ADDR 7000100c, DATA 90200000 @29005ns,1 [trace exec_lsu.cpp:183]",0
30,1,6,29155,0x80000120,REGEXT,"SM 1 warp 6 0x80000120            REGEXT_0x0080200b REGEXT(s3,s2,s1,d)=0,0,1,0 @29155ns,1 [trace decode.cpp:72]",29145,0x800000ec,LW,"SM 1 warp 6 0x800000ec                LW_0x00852283 WB x[005]=0x90200000 @29145ns,1 [trace regfile.cpp:87]",29185,0x800000f0,SW,"SM 1 warp 6 0x800000f0                SW_0xfe512823 mask=FFFFFFFF ADDR 7000140c, DATA 90200000 @29185ns,1 [trace exec_lsu.cpp:183]",0
31,1,1,29335,0x80000120,REGEXT,"SM 1 warp 1 0x80000120            REGEXT_0x0080200b REGEXT(s3,s2,s1,d)=0,0,1,0 @29335ns,1 [trace decode.cpp:72]",29325,0x800000ec,LW,"SM 1 warp 1 0x800000ec                LW_0x00852283 WB x[005]=0x90200000 @29325ns,1 [trace regfile.cpp:87]",29365,0x800000f0,SW,"SM 1 warp 1 0x800000f0                SW_0xfe512823 mask=FFFFFFFF ADDR 7000000c, DATA 90200000 @29365ns,1 [trace exec_lsu.cpp:183]",0
32,1,0,29515,0x80000120,REGEXT,"SM 1 warp 0 0x80000120            REGEXT_0x0080200b REGEXT(s3,s2,s1,d)=0,0,1,0 @29515ns,1 [trace decode.cpp:72]",29505,0x800000ec,LW,"SM 1 warp 0 0x800000ec                LW_0x00852283 WB x[005]=0x90200000 @29505ns,1 [trace regfile.cpp:87]",29545,0x800000f0,SW,"SM 1 warp 0 0x800000f0                SW_0xfe512823 mask=FFFFFFFF ADDR 70001c0c, DATA 90200000 @29545ns,1 [trace exec_lsu.cpp:183]",0
50,1,3,50655,0x800001b4,REGEXT,"SM 1 warp 3 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @50655ns,1 [trace decode.cpp:72]",50635,0x80000184,BGE,"SM 1 warp 3 0x80000184               BGE_0x02905e63 mask=FFFFFFFF, JUMP=false @50635ns,1 [trace exec_salu.cpp:339]",50675,0x80000188,JAL,"SM 1 warp 3 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @50675ns,1 [trace exec_salu.cpp:108]",0
52,1,2,51055,0x800001b4,REGEXT,"SM 1 warp 2 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @51055ns,1 [trace decode.cpp:72]",51035,0x80000184,BGE,"SM 1 warp 2 0x80000184               BGE_0x02905e63 mask=FFFFFFFF, JUMP=false @51035ns,1 [trace exec_salu.cpp:339]",51075,0x80000188,JAL,"SM 1 warp 2 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @51075ns,1 [trace exec_salu.cpp:108]",0
56,1,7,52685,0x800001b4,REGEXT,"SM 1 warp 7 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @52685ns,1 [trace decode.cpp:72]",52665,0x80000184,BGE,"SM 1 warp 7 0x80000184               BGE_0x02905e63 mask=FFFFFFFF, JUMP=false @52665ns,1 [trace exec_salu.cpp:339]",52705,0x80000188,JAL,"SM 1 warp 7 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @52705ns,1 [trace exec_salu.cpp:108]",0
60,1,4,54955,0x800001b4,REGEXT,"SM 1 warp 4 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @54955ns,1 [trace decode.cpp:72]",54935,0x80000184,BGE,"SM 1 warp 4 0x80000184               BGE_0x02905e63 mask=FFFFFFFF, JUMP=false @54935ns,1 [trace exec_salu.cpp:339]",54975,0x80000188,JAL,"SM 1 warp 4 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @54975ns,1 [trace exec_salu.cpp:108]",0
62,1,5,55995,0x800001b4,REGEXT,"SM 1 warp 5 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @55995ns,1 [trace decode.cpp:72]",55965,0x80000184,BGE,"SM 1 warp 5 0x80000184               BGE_0x02905e63 mask=FFFFFFFF, JUMP=false @55965ns,1 [trace exec_salu.cpp:339]",56015,0x80000188,JAL,"SM 1 warp 5 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @56015ns,1 [trace exec_salu.cpp:108]",0
66,1,1,57475,0x800001b4,REGEXT,"SM 1 warp 1 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @57475ns,1 [trace decode.cpp:72]",57455,0x80000184,BGE,"SM 1 warp 1 0x80000184               BGE_0x02905e63 mask=FFFFFFFF, JUMP=false @57455ns,1 [trace exec_salu.cpp:339]",57495,0x80000188,JAL,"SM 1 warp 1 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @57495ns,1 [trace exec_salu.cpp:108]",0
69,1,6,58435,0x800001b4,REGEXT,"SM 1 warp 6 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @58435ns,1 [trace decode.cpp:72]",58415,0x80000184,BGE,"SM 1 warp 6 0x80000184               BGE_0x02905e63 mask=FFFFFFFF, JUMP=false @58415ns,1 [trace exec_salu.cpp:339]",58465,0x80000188,JAL,"SM 1 warp 6 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @58465ns,1 [trace exec_salu.cpp:108]",0
71,1,0,59485,0x800001b4,REGEXT,"SM 1 warp 0 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @59485ns,1 [trace decode.cpp:72]",59465,0x80000184,BGE,"SM 1 warp 0 0x80000184               BGE_0x02905e63 mask=FFFFFFFF, JUMP=false @59465ns,1 [trace exec_salu.cpp:339]",59505,0x80000188,JAL,"SM 1 warp 0 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @59505ns,1 [trace exec_salu.cpp:108]",0
73,1,6,28281405,0x800001b4,REGEXT,"SM 1 warp 6 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @28281405ns,1 [trace decode.cpp:72]",28281405,0x80000188,JAL,"SM 1 warp 6 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @28281405ns,1 [trace exec_salu.cpp:108]",28281415,0x80000188,JAL,"SM 1 warp 6 0x80000188               JAL_0x0040006f WB x[000]=0x8000018c @28281415ns,1 [trace regfile.cpp:87]",0
74,1,3,28281415,0x800001b4,REGEXT,"SM 1 warp 3 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @28281415ns,1 [trace decode.cpp:72]",28281415,0x80000188,JAL,"SM 1 warp 3 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @28281415ns,1 [trace exec_salu.cpp:108]",28281425,0x80000188,JAL,"SM 1 warp 3 0x80000188               JAL_0x0040006f WB x[000]=0x8000018c @28281425ns,1 [trace regfile.cpp:87]",0
76,1,1,28281395,0x800001b4,REGEXT,"SM 1 warp 1 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @28281395ns,1 [trace decode.cpp:72]",28281345,0x80000184,BGE,"SM 1 warp 1 0x80000184               BGE_0x02905e63 mask=FFFFFFFF, JUMP=false @28281345ns,1 [trace exec_salu.cpp:339]",28281435,0x80000188,JAL,"SM 1 warp 1 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @28281435ns,1 [trace exec_salu.cpp:108]",0
78,1,5,28281435,0x800001b4,REGEXT,"SM 1 warp 5 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @28281435ns,1 [trace decode.cpp:72]",28281385,0x80000184,BGE,"SM 1 warp 5 0x80000184               BGE_0x02905e63 mask=FFFFFFFF, JUMP=false @28281385ns,1 [trace exec_salu.cpp:339]",28281455,0x80000188,JAL,"SM 1 warp 5 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @28281455ns,1 [trace exec_salu.cpp:108]",0
85,1,6,54991275,0x800001b4,REGEXT,"SM 1 warp 6 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @54991275ns,1 [trace decode.cpp:72]",54991275,0x80000188,JAL,"SM 1 warp 6 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @54991275ns,1 [trace exec_salu.cpp:108]",54991285,0x80000188,JAL,"SM 1 warp 6 0x80000188               JAL_0x0040006f WB x[000]=0x8000018c @54991285ns,1 [trace regfile.cpp:87]",0
86,1,5,54991285,0x800001b4,REGEXT,"SM 1 warp 5 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @54991285ns,1 [trace decode.cpp:72]",54991285,0x80000188,JAL,"SM 1 warp 5 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @54991285ns,1 [trace exec_salu.cpp:108]",54991295,0x80000188,JAL,"SM 1 warp 5 0x80000188               JAL_0x0040006f WB x[000]=0x8000018c @54991295ns,1 [trace regfile.cpp:87]",0
88,1,3,54991265,0x800001b4,REGEXT,"SM 1 warp 3 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @54991265ns,1 [trace decode.cpp:72]",54991215,0x80000184,BGE,"SM 1 warp 3 0x80000184               BGE_0x02905e63 mask=FFFFFFFF, JUMP=false @54991215ns,1 [trace exec_salu.cpp:339]",54991305,0x80000188,JAL,"SM 1 warp 3 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @54991305ns,1 [trace exec_salu.cpp:108]",0
90,1,7,54991305,0x800001b4,REGEXT,"SM 1 warp 7 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @54991305ns,1 [trace decode.cpp:72]",54991255,0x80000184,BGE,"SM 1 warp 7 0x80000184               BGE_0x02905e63 mask=FFFFFFFF, JUMP=false @54991255ns,1 [trace exec_salu.cpp:339]",54991325,0x80000188,JAL,"SM 1 warp 7 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @54991325ns,1 [trace exec_salu.cpp:108]",0
97,1,6,81936885,0x800001b4,REGEXT,"SM 1 warp 6 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @81936885ns,1 [trace decode.cpp:72]",81936885,0x80000188,JAL,"SM 1 warp 6 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @81936885ns,1 [trace exec_salu.cpp:108]",81936895,0x80000188,JAL,"SM 1 warp 6 0x80000188               JAL_0x0040006f WB x[000]=0x8000018c @81936895ns,1 [trace regfile.cpp:87]",0
98,1,5,81936895,0x800001b4,REGEXT,"SM 1 warp 5 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @81936895ns,1 [trace decode.cpp:72]",81936895,0x80000188,JAL,"SM 1 warp 5 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @81936895ns,1 [trace exec_salu.cpp:108]",81936905,0x80000188,JAL,"SM 1 warp 5 0x80000188               JAL_0x0040006f WB x[000]=0x8000018c @81936905ns,1 [trace regfile.cpp:87]",0
100,1,3,81936875,0x800001b4,REGEXT,"SM 1 warp 3 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @81936875ns,1 [trace decode.cpp:72]",81936825,0x80000184,BGE,"SM 1 warp 3 0x80000184               BGE_0x02905e63 mask=FFFFFFFF, JUMP=false @81936825ns,1 [trace exec_salu.cpp:339]",81936915,0x80000188,JAL,"SM 1 warp 3 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @81936915ns,1 [trace exec_salu.cpp:108]",0
102,1,7,81936915,0x800001b4,REGEXT,"SM 1 warp 7 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @81936915ns,1 [trace decode.cpp:72]",81936865,0x80000184,BGE,"SM 1 warp 7 0x80000184               BGE_0x02905e63 mask=FFFFFFFF, JUMP=false @81936865ns,1 [trace exec_salu.cpp:339]",81936935,0x80000188,JAL,"SM 1 warp 7 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @81936935ns,1 [trace exec_salu.cpp:108]",0
109,1,5,108878385,0x800001b4,REGEXT,"SM 1 warp 5 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @108878385ns,1 [trace decode.cpp:72]",108878385,0x80000188,JAL,"SM 1 warp 5 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @108878385ns,1 [trace exec_salu.cpp:108]",108878395,0x80000188,JAL,"SM 1 warp 5 0x80000188               JAL_0x0040006f WB x[000]=0x8000018c @108878395ns,1 [trace regfile.cpp:87]",0
110,1,6,108878395,0x800001b4,REGEXT,"SM 1 warp 6 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @108878395ns,1 [trace decode.cpp:72]",108878395,0x80000188,JAL,"SM 1 warp 6 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @108878395ns,1 [trace exec_salu.cpp:108]",108878405,0x80000188,JAL,"SM 1 warp 6 0x80000188               JAL_0x0040006f WB x[000]=0x8000018c @108878405ns,1 [trace regfile.cpp:87]",0
112,1,4,108878375,0x800001b4,REGEXT,"SM 1 warp 4 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @108878375ns,1 [trace decode.cpp:72]",108878325,0x80000184,BGE,"SM 1 warp 4 0x80000184               BGE_0x02905e63 mask=FFFFFFFF, JUMP=false @108878325ns,1 [trace exec_salu.cpp:339]",108878415,0x80000188,JAL,"SM 1 warp 4 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @108878415ns,1 [trace exec_salu.cpp:108]",0
114,1,0,108878415,0x800001b4,REGEXT,"SM 1 warp 0 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @108878415ns,1 [trace decode.cpp:72]",108878365,0x80000184,BGE,"SM 1 warp 0 0x80000184               BGE_0x02905e63 mask=FFFFFFFF, JUMP=false @108878365ns,1 [trace exec_salu.cpp:339]",108878435,0x80000188,JAL,"SM 1 warp 0 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @108878435ns,1 [trace exec_salu.cpp:108]",0
121,1,4,135847545,0x800001b4,REGEXT,"SM 1 warp 4 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @135847545ns,1 [trace decode.cpp:72]",135847545,0x80000188,JAL,"SM 1 warp 4 0x80000188               JAL_0x0040006f JUMP=true, jumpTO 0x8000018c @135847545ns,1 [trace exec_salu.cpp:108]",135847555,0x80000188,JAL,"SM 1 warp 4 0x80000188               JAL_0x0040006f WB x[000]=0x8000018c @135847555ns,1 [trace regfile.cpp:87]",0
