sm,block,warp_in_block,opcode,category,exec_count,stall_count,stall_sum_gap_ns,stall_mean_ns,stall_max_ns
1,0,4,VADD_VX_0x024046d7,compute,8192,8192,21400,2.6123046875,10
1,0,5,VADD_VV_0x029384d7,compute,256,256,21400,83.59375,120
1,2,5,VADD_VX_0x024046d7,compute,8192,8192,21370,2.608642578125,10
0,3,1,VADD_VV_0x029384d7,compute,256,256,21360,83.4375,120
1,0,7,VADD_VV_0x029384d7,compute,256,256,21200,82.8125,120
0,1,6,VADD_VX_0x024046d7,compute,8192,8192,21180,2.58544921875,10
0,1,5,VADD_VX_0x024046d7,compute,8192,8192,21140,2.58056640625,10
0,1,4,VADD_VV_0x029384d7,compute,256,256,21120,82.5,120
1,0,4,VADD_VV_0x029384d7,compute,256,256,21080,82.34375,120
1,0,3,VADD_VV_0x029384d7,compute,256,256,20920,81.71875,120
0,1,5,VADD_VV_0x029384d7,compute,256,256,20840,81.40625,120
1,2,4,VADD_VX_0x024046d7,compute,8192,8192,20710,2.528076171875,10
0,1,1,VADD_VX_0x024046d7,compute,8192,8192,20670,2.523193359375,10
0,3,3,SW,mem,15,15,20610,1374.0,19770
0,3,2,VADD_VX_0x024046d7,compute,8192,8192,20400,2.490234375,120
0,1,2,VADD_VX_0x024046d7,compute,8192,8192,20240,2.470703125,10
1,0,6,VADD_VX_0x024046d7,compute,8192,8192,19930,2.432861328125,10
1,0,3,VADD_VX_0x024046d7,compute,8192,8192,19920,2.431640625,10
0,3,4,VADD_VX_0x024046d7,compute,8192,8192,19900,2.42919921875,10
1,0,0,VADD_VX_0x0295c4d7,compute,256,256,19800,77.34375,120
1,2,0,VADD_VX_0x024046d7,compute,8192,8192,19780,2.41455078125,10
1,0,1,VADD_VX_0x024046d7,compute,8192,8192,19740,2.40966796875,10
1,2,3,VADD_VX_0x024046d7,compute,8192,8192,19730,2.408447265625,10
1,2,1,VADD_VX_0x024046d7,compute,8192,8192,19290,2.354736328125,10
1,2,2,VADD_VX_0x024046d7,compute,8192,8192,19190,2.342529296875,10
0,3,0,VADD_VX_0x024046d7,compute,8192,8192,19170,2.340087890625,10
0,3,1,VADD_VX_0x024046d7,compute,8192,8192,19130,2.335205078125,10
0,3,3,VADD_VX_0x024046d7,compute,8192,8192,18940,2.31201171875,10
1,0,2,VADD_VX_0x024046d7,compute,8192,8192,18790,2.293701171875,10
0,1,3,VADD_VX_0x024046d7,compute,8192,8192,18590,2.269287109375,10
0,1,1,VADD_VX_0x0295c4d7,compute,256,256,18480,72.1875,120
1,0,7,SW,mem,15,15,18470,1231.3333333333333,17810
0,1,7,SW,mem,15,15,18370,1224.6666666666667,17690
1,0,1,VADD_VX_0x0295c4d7,compute,256,256,18260,71.328125,120
1,0,7,VADD_VX_0x024046d7,compute,8192,8192,18120,2.2119140625,10
0,1,0,VADD_VX_0x024046d7,compute,8192,8192,18120,2.2119140625,10
1,0,0,SW,mem,15,15,18050,1203.3333333333333,17350
0,3,0,VADD_VX_0x0295c4d7,compute,256,256,18040,70.46875,120
1,0,6,VADD_VX_0x0295c4d7,compute,256,256,17900,69.921875,120
1,0,7,VADD_VX_0x0295c4d7,compute,256,256,17880,69.84375,120
0,1,0,SW,mem,15,15,17880,1192.0,17230
0,1,7,VADD_VX_0x0295c4d7,compute,256,256,17820,69.609375,120
0,3,5,VADD_VX_0x0295c4d7,compute,256,256,17480,68.28125,120
0,1,6,VADD_VX_0x0295c4d7,compute,256,256,17460,68.203125,120
1,2,2,VADD_VX_0x0295c4d7,compute,256,256,17220,67.265625,120
1,2,4,VADD_VX_0x0295c4d7,compute,256,256,17080,66.71875,120
0,3,6,VADD_VX_0x0295c4d7,compute,256,256,16980,66.328125,120
1,2,0,VADD_VX_0x0295c4d7,compute,256,256,16860,65.859375,120
0,1,4,VADD12_VI_0x0204040b,compute,256,256,16790,65.5859375,100
1,2,5,VADD_VX_0x0295c4d7,compute,256,256,16780,65.546875,120
1,2,3,VADD_VX_0x0295c4d7,compute,256,256,16680,65.15625,120
0,3,2,VADD_VX_0x0295c4d7,compute,256,256,16680,65.15625,120
1,2,6,VADD_VX_0x0295c4d7,compute,256,256,16600,64.84375,120
1,2,1,SW,mem,15,15,16480,1098.6666666666667,10760
0,1,0,VADD_VX_0x0295c4d7,compute,256,256,16460,64.296875,120
0,3,3,VADD_VX_0x0295c4d7,compute,256,256,16460,64.296875,120
1,0,3,VADD12_VI_0x0204040b,compute,256,256,16450,64.2578125,100
0,1,2,VADD_VX_0x0295c4d7,compute,256,256,16260,63.515625,120
0,1,4,VADD_VX_0x0295c4d7,compute,256,256,16220,63.359375,120
0,3,7,VADD_VX_0x0295c4d7,compute,256,256,16180,63.203125,120
1,2,7,VADD_VX_0x0295c4d7,compute,256,256,16000,62.5,120
1,0,2,VADD12_VI_0x0204040b,compute,256,256,15910,62.1484375,100
1,2,1,VADD_VX_0x0295c4d7,compute,256,256,15900,62.109375,120
0,1,5,VADD12_VI_0x0204040b,compute,256,256,15840,61.875,100
0,3,4,VADD_VX_0x0295c4d7,compute,256,256,15820,61.796875,120
1,0,5,VADD12_VI_0x0204040b,compute,256,256,15660,61.171875,100
1,2,5,VADD12_VI_0x0204040b,compute,256,256,15630,61.0546875,100
1,0,2,VADD_VX_0x0295c4d7,compute,256,256,15560,60.78125,120
0,3,7,VADD12_VI_0x0204040b,compute,256,256,15540,60.703125,100
0,1,3,VADD_VX_0x0295c4d7,compute,256,256,15500,60.546875,120
0,1,3,VADD12_VI_0x0204040b,compute,256,256,15490,60.5078125,100
1,2,7,VADD12_VI_0x0204040b,compute,256,256,15480,60.46875,100
0,3,1,VADD_VX_0x0295c4d7,compute,256,256,15480,60.46875,120
1,0,1,VADD12_VI_0x0204040b,compute,256,256,15470,60.4296875,100
0,3,3,VADD12_VI_0x0204040b,compute,256,256,15310,59.8046875,100
1,0,3,VADD_VX_0x0295c4d7,compute,256,256,15260,59.609375,120
1,2,3,VADD12_VI_0x0204040b,compute,256,256,15260,59.609375,100
0,3,5,VADD12_VI_0x0204040b,compute,256,256,15230,59.4921875,100
0,3,1,VADD12_VI_0x0204040b,compute,256,256,15160,59.21875,100
1,2,1,VADD12_VI_0x0204040b,compute,256,256,15140,59.140625,100
1,2,7,CSRRS,other,22,22,15140,688.1818181818181,13030
0,3,6,VADD12_VI_0x0204040b,compute,256,256,15110,59.0234375,100
0,1,5,VADD_VX_0x0295c4d7,compute,256,256,14920,58.28125,120
1,2,0,VADD12_VI_0x0204040b,compute,256,256,14900,58.203125,100
1,2,6,VADD12_VI_0x0204040b,compute,256,256,14840,57.96875,100
0,3,4,VADD12_VI_0x0204040b,compute,256,256,14740,57.578125,100
0,3,0,VADD12_VI_0x0204040b,compute,256,256,14690,57.3828125,100
1,0,4,VADD_VX_0x0295c4d7,compute,256,256,14660,57.265625,120
1,2,2,VADD12_VI_0x0204040b,compute,256,256,14580,56.953125,100
0,1,6,VADD12_VI_0x0204040b,compute,256,256,14570,56.9140625,100
0,1,7,VADD12_VI_0x0204040b,compute,256,256,14550,56.8359375,100
0,3,2,VADD12_VI_0x0204040b,compute,256,256,14540,56.796875,100
0,1,2,VADD12_VI_0x0204040b,compute,256,256,14500,56.640625,100
1,2,4,VADD12_VI_0x0204040b,compute,256,256,14490,56.6015625,100
0,1,0,VADD12_VI_0x0204040b,compute,256,256,14480,56.5625,100
0,3,1,CSRRS,other,22,22,14360,652.7272727272727,7320
1,0,0,VADD12_VI_0x0204040b,compute,256,256,14340,56.015625,100
1,0,6,VADD12_VI_0x0204040b,compute,256,256,14210,55.5078125,100
1,0,4,VADD12_VI_0x0204040b,compute,256,256,14170,55.3515625,100
1,0,7,VADD12_VI_0x0204040b,compute,256,256,14110,55.1171875,100
0,1,1,VADD12_VI_0x0204040b,compute,256,256,14100,55.078125,100
1,0,5,VADD_VX_0x0295c4d7,compute,256,256,13800,53.90625,120
1,0,2,VSW12_V_0x00a4e07b,mem,256,256,13310,51.9921875,70
0,3,1,SW,mem,15,15,13280,885.3333333333334,12260
0,1,4,VSW12_V_0x00a4e07b,mem,256,256,13240,51.71875,70
0,3,2,SW,mem,15,15,13200,880.0,12470
1,2,0,VADD_VX_0x02234057,compute,2,2,13170,6585.0,13170
1,0,3,VSW12_V_0x00a4e07b,mem,256,256,12950,50.5859375,70
0,3,0,SW,mem,15,15,12860,857.3333333333334,12190
0,1,5,VSW12_V_0x00a4e07b,mem,256,256,12790,49.9609375,70
1,0,5,VSW12_V_0x00a4e07b,mem,256,256,12750,49.8046875,70
0,3,5,SW,mem,15,15,12710,847.3333333333334,12030
0,3,5,CSRRS,other,22,22,12560,570.9090909090909,6580
0,3,7,VSW12_V_0x00a4e07b,mem,256,256,12440,48.59375,70
1,2,7,VSW12_V_0x00a4e07b,mem,256,256,12380,48.359375,70
1,2,5,VSW12_V_0x00a4e07b,mem,256,256,12310,48.0859375,70
1,2,0,VSW12_V_0x00a4e07b,mem,256,256,12310,48.0859375,70
0,1,6,VSW12_V_0x00a4e07b,mem,256,256,12290,48.0078125,70
0,3,6,VSW12_V_0x00a4e07b,mem,256,256,12290,48.0078125,70
0,1,3,VSW12_V_0x00a4e07b,mem,256,256,12260,47.890625,70
0,3,0,VSW12_V_0x00a4e07b,mem,256,256,12250,47.8515625,70
1,2,6,VSW12_V_0x00a4e07b,mem,256,256,12170,47.5390625,70
1,2,2,VSW12_V_0x00a4e07b,mem,256,256,12170,47.5390625,70
0,3,2,VSW12_V_0x00a4e07b,mem,256,256,12120,47.34375,70
0,1,7,VSW12_V_0x00a4e07b,mem,256,256,12100,47.265625,70
0,3,1,VSW12_V_0x00a4e07b,mem,256,256,12080,47.1875,70
0,3,5,VSW12_V_0x00a4e07b,mem,256,256,12060,47.109375,70
0,3,3,VSW12_V_0x00a4e07b,mem,256,256,12060,47.109375,70
1,0,4,VSW12_V_0x00a4e07b,mem,256,256,12050,47.0703125,70
1,2,1,VSW12_V_0x00a4e07b,mem,256,256,12020,46.953125,70
1,2,4,VSW12_V_0x00a4e07b,mem,256,256,11990,46.8359375,70
0,3,4,VSW12_V_0x00a4e07b,mem,256,256,11980,46.796875,70
1,2,3,VSW12_V_0x00a4e07b,mem,256,256,11930,46.6015625,70
0,1,0,VSW12_V_0x00a4e07b,mem,256,256,11900,46.484375,70
1,2,5,VLW_V_0x7fc0282b,mem,6,6,11900,1983.3333333333333,10230
1,0,1,VSW12_V_0x00a4e07b,mem,256,256,11850,46.2890625,70
1,0,0,VSW12_V_0x00a4e07b,mem,256,256,11650,45.5078125,70
1,0,6,VSW12_V_0x00a4e07b,mem,256,256,11630,45.4296875,70
0,1,1,VSW12_V_0x00a4e07b,mem,256,256,11490,44.8828125,70
1,2,4,SW,mem,15,15,11220,748.0,10540
0,1,2,VSW12_V_0x00a4e07b,mem,256,256,11210,43.7890625,70
0,1,0,VADD_VX_0x02234057,compute,2,2,11190,5595.0,8320
1,0,7,VSW12_V_0x00a4e07b,mem,256,256,11090,43.3203125,70
0,1,5,VADD_VX_0x02234057,compute,2,2,10510,5255.0,10400
1,0,2,BGE,control,256,256,10260,40.078125,60
1,2,2,BGE,control,256,256,10260,40.078125,60
1,0,1,BGE,control,256,256,10250,40.0390625,50
0,1,4,BGE,control,256,256,10250,40.0390625,50
1,2,5,BGE,control,256,256,10250,40.0390625,50
0,3,6,BGE,control,256,256,10250,40.0390625,50
0,1,2,BGE,control,256,256,10240,40.0,40
0,1,1,BGE,control,256,256,10240,40.0,40
1,0,6,BGE,control,256,256,10240,40.0,40
1,0,3,BGE,control,256,256,10240,40.0,40
1,0,4,BGE,control,256,256,10240,40.0,40
1,0,5,BGE,control,256,256,10240,40.0,40
0,1,6,BGE,control,256,256,10240,40.0,40
1,0,0,BGE,control,256,256,10240,40.0,40
0,1,3,BGE,control,256,256,10240,40.0,40
0,1,5,BGE,control,256,256,10240,40.0,40
1,0,7,BGE,control,256,256,10240,40.0,40
0,1,7,BGE,control,256,256,10240,40.0,40
1,2,3,BGE,control,256,256,10240,40.0,40
1,2,6,BGE,control,256,256,10240,40.0,40
1,2,0,BGE,control,256,256,10240,40.0,40
1,2,4,BGE,control,256,256,10240,40.0,40
1,2,7,BGE,control,256,256,10240,40.0,40
1,2,1,BGE,control,256,256,10240,40.0,40
0,3,4,BGE,control,256,256,10240,40.0,40
0,3,3,BGE,control,256,256,10240,40.0,40
0,3,7,BGE,control,256,256,10240,40.0,40
0,3,0,BGE,control,256,256,10240,40.0,40
0,3,5,BGE,control,256,256,10240,40.0,40
0,3,2,BGE,control,256,256,10240,40.0,40
0,3,1,BGE,control,256,256,10240,40.0,40
0,1,0,BGE,control,256,256,10210,39.8828125,40
1,2,7,SW,mem,15,15,10030,668.6666666666666,9400
1,2,0,SW,mem,15,15,9960,664.0,9180
0,3,2,CSRRS,other,22,22,9260,420.90909090909093,8560
0,1,6,VSLL_VI_0x97123157,mem,1,1,8930,8930.0,8930
0,3,0,VADD_VX_0x02234057,compute,2,2,8660,4330.0,8620
0,1,3,VID_V_0x5208a157,other,2,2,8630,4315.0,8530
1,0,0,VADD_VX_0x02234057,compute,2,2,8350,4175.0,7260
1,0,7,VSW_V_0xfe002a2b,mem,5,5,8200,1640.0,8100
1,0,5,VADD_VX_0x02234057,compute,2,2,8140,4070.0,8140
1,2,4,CSRRS,other,22,22,8070,366.8181818181818,4220
1,2,1,CSRRS,other,22,22,8020,364.54545454545456,3850
0,1,7,CSRRS,other,22,22,7520,341.8181818181818,6810
1,0,7,CSRRS,other,22,22,7310,332.27272727272725,6640
1,0,2,VLW_V_0x7fc0282b,mem,6,6,7210,1201.6666666666667,6940
0,1,0,CSRRS,other,22,22,7130,324.09090909090907,6440
1,0,0,CSRRS,other,22,22,6990,317.72727272727275,6270
0,3,3,VMV_V_X_0x5e024057,compute,5,5,6300,1260.0,6220
0,3,4,VMV_V_X_0x5e024057,compute,5,5,6280,1256.0,6190
0,3,0,CSRRS,other,22,22,6210,282.27272727272725,5470
0,3,6,SW,mem,15,15,6190,412.6666666666667,5470
1,2,3,VLW_V_0x7fc0282b,mem,6,6,6170,1028.3333333333333,4700
0,3,7,SW,mem,15,15,6020,401.3333333333333,5310
1,2,4,VADD_VX_0x02234057,compute,2,2,5890,2945.0,5470
0,1,4,VLW_V_0x7fc0282b,mem,6,6,5370,895.0,5010
1,2,1,VADD_VX_0x02234057,compute,2,2,5290,2645.0,5230
1,2,3,VADD_VX_0x02234057,compute,2,2,5170,2585.0,4120
1,2,0,VREMU_VX_0x8a0e6057,other,1,1,5150,5150.0,5150
0,1,2,VMV_V_X_0x5e024057,compute,5,5,5120,1024.0,4990
0,1,4,VLW_V_0x7f4020ab,mem,4,4,5110,1277.5,4590
1,2,6,VLW_V_0x7fc0282b,mem,6,6,5080,846.6666666666666,4740
1,0,0,VLW_V_0x7fc0282b,mem,6,6,5050,841.6666666666666,4840
0,1,1,VMV_V_X_0x5e024057,compute,5,5,5050,1010.0,4960
0,1,7,VADD_VX_0x02234057,compute,2,2,4970,2485.0,3430
1,0,1,VMV_V_X_0x5e024057,compute,5,5,4910,982.0,4780
1,0,2,VMV_V_X_0x5e024057,compute,5,5,4900,980.0,4810
0,1,3,SW,mem,15,15,4860,324.0,4150
1,0,3,SW,mem,15,15,4820,321.3333333333333,4150
0,1,5,SW,mem,15,15,4800,320.0,4060
1,0,5,SW,mem,15,15,4770,318.0,4060
0,1,4,SW,mem,15,15,4550,303.3333333333333,3900
1,0,2,SW,mem,15,15,4440,296.0,3540
0,1,2,SW,mem,15,15,4430,295.3333333333333,3540
0,1,6,SW,mem,15,15,4430,295.3333333333333,3810
1,0,4,SW,mem,15,15,4280,285.3333333333333,3660
1,0,6,SW,mem,15,15,4270,284.6666666666667,3570
0,1,1,SW,mem,15,15,4250,283.3333333333333,3540
1,0,1,SW,mem,15,15,4240,282.6666666666667,3540
0,1,3,VLW_V_0x7f4020ab,mem,4,4,3940,985.0,2140
1,2,7,VREMU_VX_0x8a0e6057,other,1,1,3690,3690.0,3690
0,1,6,VLW_V_0x7fc0282b,mem,6,6,3660,610.0,2930
0,1,5,CSRRS,other,22,22,3560,161.8181818181818,1590
0,3,1,VADD_VX_0x02234057,compute,2,2,3540,1770.0,2070
0,3,2,VADD_VX_0x02234057,compute,2,2,3490,1745.0,2100
1,2,3,SW,mem,15,15,3410,227.33333333333334,1770
1,0,5,VMV_V_X_0x5e04c5d7,compute,256,256,3150,12.3046875,20
0,1,5,VMV_V_X_0x5e04c5d7,compute,256,256,3110,12.1484375,20
1,0,4,VMV_V_X_0x5e04c5d7,compute,256,256,3070,11.9921875,20
0,1,4,VMV_V_X_0x5e04c5d7,compute,256,256,3010,11.7578125,20
0,3,6,VMV_V_X_0x5e04c5d7,compute,256,256,3010,11.7578125,20
1,0,6,VMV_V_X_0x5e04c5d7,compute,256,256,2980,11.640625,20
0,3,4,VMV_V_X_0x5e04c5d7,compute,256,256,2970,11.6015625,20
1,2,6,VMV_V_X_0x5e04c5d7,compute,256,256,2960,11.5625,20
1,2,0,VMV_V_X_0x5e04c5d7,compute,256,256,2940,11.484375,20
1,0,2,VMV_V_X_0x5e04c5d7,compute,256,256,2930,11.4453125,20
0,1,2,VMV_V_X_0x5e04c5d7,compute,256,256,2930,11.4453125,20
1,2,2,VMV_V_X_0x5e04c5d7,compute,256,256,2910,11.3671875,20
0,3,3,VMV_V_X_0x5e04c5d7,compute,256,256,2910,11.3671875,20
0,1,3,VMV_V_X_0x5e04c5d7,compute,256,256,2900,11.328125,20
0,3,1,VMV_V_X_0x5e04c5d7,compute,256,256,2890,11.2890625,20
0,1,7,VMV_V_X_0x5e04c5d7,compute,256,256,2880,11.25,20
1,2,1,VMV_V_X_0x5e04c5d7,compute,256,256,2860,11.171875,20
1,2,4,VMV_V_X_0x5e04c5d7,compute,256,256,2860,11.171875,20
1,2,3,VMV_V_X_0x5e04c5d7,compute,256,256,2850,11.1328125,20
0,1,6,VMV_V_X_0x5e04c5d7,compute,256,256,2840,11.09375,20
1,2,7,VMV_V_X_0x5e04c5d7,compute,256,256,2840,11.09375,20
0,3,2,VMV_V_X_0x5e04c5d7,compute,256,256,2840,11.09375,20
1,2,5,VMV_V_X_0x5e04c5d7,compute,256,256,2820,11.015625,20
0,3,0,VMV_V_X_0x5e04c5d7,compute,256,256,2820,11.015625,20
0,3,7,VMV_V_X_0x5e04c5d7,compute,256,256,2820,11.015625,20
1,0,1,VMV_V_X_0x5e04c5d7,compute,256,256,2790,10.8984375,20
0,3,5,VMV_V_X_0x5e04c5d7,compute,256,256,2780,10.859375,20
1,2,3,VMV_V_X_0x5e024057,compute,5,5,2780,556.0,2650
1,2,6,VMV_V_X_0x5e024057,compute,5,5,2760,552.0,2680
1,0,3,VLW_V_0x7fc0282b,mem,6,6,2750,458.3333333333333,1970
1,0,3,VMV_V_X_0x5e04c5d7,compute,256,256,2740,10.703125,20
0,1,0,VMV_V_X_0x5e04c5d7,compute,256,256,2720,10.625,20
1,0,0,VMV_V_X_0x5e04c5d7,compute,256,256,2710,10.5859375,20
1,0,7,VMV_V_X_0x5e04c5d7,compute,256,256,2670,10.4296875,20
1,2,6,SW,mem,15,15,2670,178.0,1770
0,1,1,VMV_V_X_0x5e04c5d7,compute,256,256,2650,10.3515625,20
1,2,0,VSLL_VI_0x961230d7,mem,1,1,2620,2620.0,2620
1,2,2,CSRRS,other,22,22,2520,114.54545454545455,1760
1,2,5,SW,mem,15,15,2500,166.66666666666666,1930
1,2,2,SW,mem,15,15,2490,166.0,1770
0,1,6,VLW_V_0x7f4020ab,mem,4,4,2440,610.0,1910
1,2,2,VSLL_VI_0x97123157,mem,1,1,2310,2310.0,2310
1,0,5,CSRRS,other,22,22,2190,99.54545454545455,1240
0,1,5,VLW_V_0x7fc0282b,mem,6,6,2170,361.6666666666667,1350
0,1,4,CSRRS,other,22,22,2120,96.36363636363636,1430
0,1,3,VADD_VX_0x02234057,compute,2,2,2090,1045.0,2090
1,2,5,CSRRS,other,22,22,1990,90.45454545454545,1320
1,2,2,VLW_V_0x7fc0282b,mem,6,6,1980,330.0,1090
1,2,0,CSRRS,other,22,22,1920,87.27272727272727,1230
0,1,5,REGEXT,other,23,23,1890,82.17391304347827,860
1,0,4,CSRRS,other,22,22,1720,78.18181818181819,1080
0,1,6,VADD_VV_0x02088357,compute,16,16,1710,106.875,120
0,3,1,VADD_VV_0x02088357,compute,16,16,1680,105.0,120
0,1,4,VREMU_VX_0x8a0e6057,other,1,1,1680,1680.0,1680
0,1,5,VADD_VV_0x02088357,compute,16,16,1670,104.375,120
1,0,2,VADD_VV_0x02088357,compute,16,16,1660,103.75,120
1,0,5,VADD_VV_0x02088357,compute,16,16,1660,103.75,120
0,1,1,VADD_VV_0x02088357,compute,16,16,1610,100.625,110
1,2,6,VADD_VV_0x02088357,compute,16,16,1610,100.625,120
1,2,5,VADD_VV_0x02088357,compute,16,16,1590,99.375,120
0,3,2,VADD_VV_0x02088357,compute,16,16,1590,99.375,120
1,0,1,VADD_VV_0x02088357,compute,16,16,1580,98.75,110
0,1,2,VADD_VV_0x02088357,compute,16,16,1580,98.75,120
0,1,5,VLW_V_0x7f8028ab,mem,6,6,1580,263.3333333333333,1030
1,0,3,VADD_VV_0x02088357,compute,16,16,1570,98.125,120
1,2,2,VADD_VV_0x02088357,compute,16,16,1570,98.125,120
0,3,6,VADD_VV_0x02088357,compute,16,16,1560,97.5,120
0,3,5,VADD_VV_0x02088357,compute,16,16,1560,97.5,110
1,2,0,VADD_VV_0x02088357,compute,16,16,1550,96.875,110
1,2,3,VADD_VV_0x02088357,compute,16,16,1540,96.25,120
1,2,7,VADD_VV_0x02088357,compute,16,16,1530,95.625,120
0,1,3,VADD_VV_0x02088357,compute,16,16,1520,95.0,110
0,3,0,VADD_VV_0x02088357,compute,16,16,1520,95.0,120
0,1,4,VADD_VV_0x02088357,compute,16,16,1510,94.375,120
1,0,4,VADD_VV_0x02088357,compute,16,16,1500,93.75,120
1,0,0,VADD_VV_0x02088357,compute,16,16,1500,93.75,120
1,2,1,VADD_VV_0x02088357,compute,16,16,1500,93.75,120
0,3,3,VADD_VV_0x02088357,compute,16,16,1500,93.75,120
0,3,4,VSW_V_0xfe002c2b,mem,4,4,1500,375.0,1430
0,3,7,VADD_VV_0x02088357,compute,16,16,1490,93.125,110
1,0,6,VADD_VV_0x02088357,compute,16,16,1480,92.5,120
1,2,4,VADD_VV_0x02088357,compute,16,16,1460,91.25,120
0,3,4,VADD_VV_0x02088357,compute,16,16,1450,90.625,120
0,1,7,VADD_VV_0x02088357,compute,16,16,1430,89.375,110
1,0,7,VADD_VV_0x02088357,compute,16,16,1420,88.75,110
1,2,6,VLW_V_0x7f4020ab,mem,4,4,1360,340.0,950
1,2,2,VADD_VX_0x02234057,compute,2,2,1330,665.0,1320
0,1,0,VADD_VV_0x02088357,compute,16,16,1320,82.5,100
0,1,7,VREMU_VX_0x8a0e6057,other,1,1,1250,1250.0,1250
1,0,2,VLW_V_0x7f4020ab,mem,4,4,1240,310.0,580
0,1,4,REGEXT,other,23,23,1220,53.04347826086956,680
1,0,1,VLW_V_0x7f4020ab,mem,4,4,1190,297.5,610
1,2,3,VLW_V_0x7f4020ab,mem,4,4,1150,287.5,640
1,2,7,VSLL_VI_0x97123157,mem,1,1,1130,1130.0,1130
0,1,6,VSW_V_0xfe002a2b,mem,5,5,1120,224.0,950
1,2,0,VLW_V_0x7fc0282b,mem,6,6,1110,185.0,890
0,1,0,VMUL_VX_0x9664e3d7,compute,16,16,1030,64.375,80
1,0,5,REGEXT,other,23,23,1020,44.34782608695652,680
1,0,2,VADD12_VI_0x0200000b,compute,16,16,990,61.875,80
0,3,4,VMUL_VX_0x9664e3d7,compute,16,16,980,61.25,80
0,1,6,VMUL_VX_0x9664e3d7,compute,16,16,970,60.625,80
0,1,2,VADD12_VI_0x0200000b,compute,16,16,970,60.625,80
0,3,6,VADD_VX_0x02234057,compute,2,2,970,485.0,930
1,0,1,VADD12_VI_0x0200000b,compute,16,16,960,60.0,80
0,1,4,VSW_V_0xfe002c2b,mem,4,4,960,240.0,880
1,0,6,VMUL_VX_0x9664e3d7,compute,16,16,940,58.75,80
0,3,0,VMUL_VX_0x9664e3d7,compute,16,16,940,58.75,80
0,3,2,VMUL_VX_0x9664e3d7,compute,16,16,940,58.75,80
1,0,4,VMUL_VX_0x9664e3d7,compute,16,16,930,58.125,80
0,1,1,VADD12_VI_0x0200000b,compute,16,16,930,58.125,80
1,2,6,VADD12_VI_0x0200000b,compute,16,16,930,58.125,80
0,1,2,VADD_VX_0x02234057,compute,2,2,930,465.0,840
1,2,6,VREMU_VX_0x8a0e6057,other,1,1,930,930.0,930
1,0,2,VMUL_VX_0x9664e3d7,compute,16,16,920,57.5,80
0,1,4,VMUL_VX_0x9664e3d7,compute,16,16,920,57.5,80
0,3,0,VADD12_VI_0x0200000b,compute,16,16,910,56.875,80
1,0,6,VADD12_VI_0x0200000b,compute,16,16,900,56.25,80
0,1,6,VADD12_VI_0x0200000b,compute,16,16,900,56.25,80
0,3,6,VMUL_VX_0x9664e3d7,compute,16,16,890,55.625,80
1,2,2,VADD12_VI_0x0200000b,compute,16,16,890,55.625,80
0,3,6,VADD12_VI_0x0200000b,compute,16,16,890,55.625,80
1,2,5,REGEXT,other,23,23,880,38.26086956521739,550
0,3,1,REGEXT,other,23,23,880,38.26086956521739,560
1,2,7,VMUL_VX_0x9664e3d7,compute,16,16,880,55.0,80
1,0,5,VMUL_VX_0x9664e3d7,compute,16,16,870,54.375,80
1,2,3,VMUL_VX_0x9664e3d7,compute,16,16,870,54.375,80
1,2,5,VADD12_VI_0x0200000b,compute,16,16,870,54.375,80
1,2,5,VMUL_VX_0x9664e3d7,compute,16,16,860,53.75,80
1,0,2,REGEXT,other,23,23,850,36.95652173913044,490
1,0,5,VADD12_VI_0x0200000b,compute,16,16,850,53.125,70
0,1,4,VADD12_VI_0x0200000b,compute,16,16,850,53.125,70
1,2,1,VMUL_VX_0x9664e3d7,compute,16,16,850,53.125,80
0,3,3,VMUL_VX_0x9664e3d7,compute,16,16,850,53.125,80
1,2,7,VADD12_VI_0x0200000b,compute,16,16,850,53.125,80
0,1,2,VMUL_VX_0x9664e3d7,compute,16,16,840,52.5,80
1,2,6,VMUL_VX_0x9664e3d7,compute,16,16,840,52.5,80
1,2,2,VMUL_VX_0x9664e3d7,compute,16,16,840,52.5,80
1,2,4,VMUL_VX_0x9664e3d7,compute,16,16,840,52.5,80
1,2,0,VADD12_VI_0x0200000b,compute,16,16,840,52.5,80
0,3,4,VADD12_VI_0x0200000b,compute,16,16,840,52.5,80
0,3,2,VADD12_VI_0x0200000b,compute,16,16,840,52.5,80
0,1,0,VBGE,control,34,34,830,24.41176470588235,50
0,3,4,CSRRS,other,22,22,830,37.72727272727273,110
1,0,7,VMUL_VX_0x9664e3d7,compute,16,16,830,51.875,80
1,2,3,VADD12_VI_0x0200000b,compute,16,16,830,51.875,80
0,3,5,VADD12_VI_0x0200000b,compute,16,16,830,51.875,80
0,3,7,VADD12_VI_0x0200000b,compute,16,16,830,51.875,80
0,1,3,CSRRS,other,22,22,820,37.27272727272727,100
1,0,0,VMUL_VX_0x9664e3d7,compute,16,16,820,51.25,80
0,1,5,VADD12_VI_0x0200000b,compute,16,16,820,51.25,70
1,2,0,VMUL_VX_0x9664e3d7,compute,16,16,820,51.25,80
0,3,1,VADD12_VI_0x0200000b,compute,16,16,820,51.25,70
1,0,4,VSW_V_0xfe002c2b,mem,4,4,820,205.0,700
0,3,3,VLW_V_0x7f4020ab,mem,4,4,820,205.0,500
0,1,6,CSRRS,other,22,22,810,36.81818181818182,110
0,1,7,VMUL_VX_0x9664e3d7,compute,16,16,810,50.625,80
